# Time-averaged data for fix myavt
# TimeStep v_Fx v_Fy
66840 26.6123 7.70163
66850 43.5128 -9.42615
66860 -15.5318 18.3479
66870 -27.7857 -11.2973
66880 -55.9845 -16.3225
66890 -43.1601 -41.6285
66900 -28.064 -22.9213
66910 -57.9135 -23.1484
66920 -60.8893 71.1355
66930 -14.862 97.2203
66940 0.841093 107.796
66950 -16.6985 47.0554
66960 -15.7028 96.8107
66970 1.39113 53.9183
66980 -33.3613 -4.92262
66990 -18.9074 -18.0881
67000 -22.9 -33.5045
67010 -86.429 -82.3885
67020 -65.4664 -35.4089
67030 -18.0984 56.4356
67040 -31.1035 41.186
67050 -62.7749 -18.8521
67060 -59.5042 1.27849
67070 1.11071 32.4661
67080 -19.2105 32.3909
67090 -51.7893 -1.89255
67100 -39.205 39.3644
67110 -38.7275 24.8643
67120 -75.9724 -27.0216
67130 -49.8367 -43.6324
67140 -23.1349 0.916595
67150 1.11715 29.2147
67160 -21.6678 -2.70972
67170 -42.2069 26.8455
67180 25.7201 16.9005
67190 28.0959 -21.2945
67200 -21.0585 -46.3637
67210 -42.2176 -23.6108
67220 59.7443 -47.2976
67230 41.4032 -53.7437
67240 13.7605 -95.1787
67250 -18.4606 -101.446
67260 -52.3562 -98.6146
67270 -42.4587 -45.987
67280 -27.0509 -82.0049
67290 -39.1891 -91.8712
67300 -54.3669 -85.588
67310 -63.0221 -78.1313
67320 -5.73375 -113.017
67330 -27.4078 -96.3646
67340 -9.64008 -102.125
67350 17.8418 -93.4169
67360 28.7067 -79.7208
67370 15.1932 -37.8815
67380 34.2863 -17.4218
67390 42.8112 -14.1949
67400 56.4442 -6.4438
67410 98.0908 43.863
67420 103.779 3.34454
67430 125.54 -10.6079
67440 138.177 -42.868
67450 109.122 -16.9628
67460 74.6964 -54.8697
67470 95.8556 -57.8606
67480 10.2699 -68.6261
67490 45.1332 -14.6763
67500 45.5111 -44.9897
67510 64.6368 2.97535
67520 40.8492 21.011
67530 27.2355 32.1458
67540 49.2353 9.38119
67550 54.2221 9.43716
67560 103.126 45.134
67570 80.9929 78.6211
67580 40.4501 89.0474
67590 18.542 66.9551
67600 12.2946 43.0254
67610 -36.2176 15.1122
67620 -6.52237 -21.4035
67630 -4.08638 -22.847
67640 1.80568 -15.2763
67650 62.3972 5.98026
67660 24.8746 -61.0316
67670 -3.63875 -31.8272
67680 -7.2234 30.4705
67690 3.64306 53.5472
67700 -7.00767 44.8624
67710 17.8294 67.0387
67720 -33.7414 74.7728
67730 -35.099 62.2776
67740 18.7882 40.757
67750 -13.3841 70.8601
67760 -14.5166 105.249
67770 20.5704 48.8203
67780 -10.1704 26.7396
67790 -75.1507 85.207
67800 -41.7181 80.1604
67810 -22.7524 21.0879
67820 -10.5439 5.69535
67830 -61.0304 68.5209
67840 -78.1567 50.7773
67850 -36.0893 38.7735
67860 -62.9539 22.7363
67870 -103.116 60.1354
67880 -96.2891 31.6815
67890 -55.6696 33.6893
67900 -49.5524 70.6327
67910 -101.222 73.9101
67920 -76.4983 46.9285
67930 1.27745 39.5776
67940 -2.25298 18.0268
67950 0.49728 24.2524
67960 4.21727 29.7023
67970 -35.5911 91.6296
67980 -12.9681 107.88
67990 -0.590534 66.5523
68000 -25.1857 32.7898
68010 -2.76271 13.1414
68020 42.4569 -56.7927
68030 56.8454 -35.6453
68040 17.9896 -41.0348
68050 16.8291 -100.45
68060 26.7191 -76.5905
68070 10.0617 -39.102
68080 -9.53008 -22.5404
68090 -21.2548 -37.5023
68100 14.2144 -18.4775
68110 -54.0573 6.1924
68120 -45.6079 3.35975
68130 -1.46435 -26.0156
68140 36.7558 -30.0684
68150 -32.7132 -0.805943
68160 -29.8959 -69.2119
68170 -16.5431 -60.5891
68180 18.2279 -28.7094
68190 -25.2866 -48.5661
68200 -11.8488 -68.8202
68210 -6.09785 -29.9122
68220 75.5345 -22.2512
68230 93.389 -16.0163
68240 73.9584 -42.7833
68250 45.8981 16.2304
68260 0.701333 39.3533
68270 28.3027 32.7901
68280 2.99402 49.1382
68290 -56.0888 68.9367
68300 -78.1919 89.7922
68310 -43.5716 28.1381
68320 -38.7088 12.3005
68330 -32.9147 52.1594
68340 -36.8869 2.42783
68350 32.5135 11.9643
68360 40.6328 -23.4152
68370 41.2657 -32.6924
68380 35.2166 -71.9039
68390 10.2873 -122.901
68400 6.18827 -107.139
68410 -15.22 -83.0614
68420 -37.2251 -90.4447
68430 -62.3008 -123.606
68440 -25.1532 -50.8096
68450 -22.3562 -36.2317
68460 -37.4461 -67.5244
68470 -4.67605 -58.413
68480 32.8204 -44.2741
68490 22.258 -43.9268
68500 51.3256 -78.9174
68510 57.6533 -79.429
68520 54.6432 -86.0759
68530 30.1292 -74.6209
68540 26.0316 -96.224
68550 7.86183 -86.9629
68560 11.856 -48.2697
68570 -13.0027 -35.688
68580 44.7865 -4.18488
68590 28.2738 23.6458
68600 49.017 20.6267
68610 54.8397 15.2807
68620 56.3618 5.30922
68630 40.4628 -42.8998
68640 2.85732 -42.8012
68650 8.8542 -81.9036
68660 5.47752 -60.4934
68670 -9.17421 -61.1567
68680 -29.2397 -53.2587
68690 -21.3787 -22.0023
68700 -16.3478 -16.036
68710 -18.1415 -0.274941
68720 15.0279 34.4541
68730 -8.67061 80.7534
68740 -6.61224 71.2623
68750 -15.3539 62.6842
68760 38.6298 82.8923
68770 26.6 61.8039
68780 -17.6177 34.1454
68790 18.5422 93.4654
68800 21.3227 135.233
68810 -20.9256 45.6565
68820 -37.1207 79.3228
68830 0.575778 132.179
68840 -26.145 81.7717
68850 -72.521 23.785
68860 -65.6971 54.4005
68870 -62.5691 32.1793
68880 -32.489 36.6327
68890 4.858 20.5647
68900 29.5232 66.401
68910 61.85 79.0348
68920 62.0506 46.5884
68930 60.6649 59.5577
68940 102.604 58.8994
68950 104.309 8.80571
68960 17.8399 -17.0134
68970 32.1361 -11.6269
68980 97.8891 -34.2099
68990 71.0477 -57.232
69000 7.64293 -32.5273
69010 16.5344 -3.69462
69020 10.0039 -8.07769
69030 -0.825972 6.73196
69040 29.6189 59.7336
69050 21.0728 59.7183
69060 62.9903 47.5974
69070 51.5191 96.7919
69080 43.3242 101.889
69090 28.374 26.5144
69100 -32.8834 -5.37577
69110 -74.1619 40.3855
69120 -53.9732 66.6119
69130 -38.7712 31.4595
69140 -57.5361 -17.6591
69150 -34.6539 -47.8828
69160 10.7381 -45.289
69170 7.40272 -20.1337
69180 -27.9277 -21.3905
69190 -61.197 13.3349
69200 -59.0696 -22.4939
69210 -49.4871 -17.3489
69220 -13.1628 -33.905
69230 -51.5628 -38.0266
69240 -73.7226 -73.2724
69250 -53.2748 -59.4911
69260 -56.7805 1.04529
69270 -28.9557 -50.8774
69280 8.51724 -52.4806
69290 -24.3689 1.50926
69300 -67.2859 17.3121
69310 -38.0645 -3.46037
69320 -17.1417 -12.5819
69330 14.4798 -29.9306
69340 38.4783 -27.886
69350 33.4724 3.60291
69360 56.7763 -33.6939
69370 56.9661 0.301812
69380 59.8705 60.3744
69390 54.2968 44.7617
69400 -10.4619 25.3057
69410 -66.4515 36.2532
69420 -97.6608 -7.56007
69430 -163.203 -35.6408
69440 -108.473 -36.7084
69450 -100.294 -59.3512
69460 -76.134 -28.1014
69470 -70.5167 -1.09763
69480 -10.4218 -8.53964
69490 -34.3343 1.91769
69500 -71.4134 -56.0479
69510 13.625 -95.9142
69520 -5.35751 -14.4583
69530 -21.0351 38.4101
69540 -11.7535 -32.2205
69550 -30.5916 -64.4898
69560 -74.0679 -91.7314
69570 -68.704 -3.09049
69580 -43.5108 -11.1901
69590 -49.9099 -49.2667
69600 -47.2978 -66.2642
69610 -34.3873 29.7129
69620 -26.0149 -19.4687
69630 -20.8966 -1.80145
69640 -45.4077 19.9911
69650 -42.73 18.3978
69660 -30.65 -10.6758
69670 -7.31907 -25.51
69680 -49.965 -43.5768
69690 -42.6456 -32.6797
69700 -1.2847 -41.7101
69710 12.7783 -51.6034
69720 20.3451 -36.9063
69730 90.6833 -32.7846
69740 83.1953 -28.9044
69750 96.6651 -34.7538
69760 107.373 -40.392
69770 109.896 -26.448
69780 83.3281 -32.0603
69790 62.4469 -3.05927
69800 35.0565 2.38889
69810 37.4013 -37.3265
69820 20.4102 -26.5358
69830 14.4191 11.5285
69840 31.1406 44.4705
69850 -2.54858 40.5892
69860 5.39912 82.6845
69870 41.4622 85.6395
69880 87.727 49.9201
69890 55.8455 46.944
69900 65.6217 40.1729
69910 67.4941 2.20642
69920 80.9847 54.7602
69930 90.1472 76.5502
69940 8.58532 113.798
69950 56.5982 141.471
69960 38.7079 125.276
69970 34.4074 88.1665
69980 38.6407 78.86
69990 43.2163 95.47
70000 13.4766 76.3719
70010 -28.0196 75.2392
70020 9.71502 75.0256
70030 20.8357 99.2539
70040 4.03384 84.218
70050 -40.2529 26.7434
70060 14.612 -9.07592
70070 37.0789 8.61625
70080 32.3313 36.9302
70090 -19.7147 -19.5101
70100 -2.47208 -24.5403
70110 10.0707 44.4676
70120 -0.683168 1.09133
70130 35.3501 -11.1463
70140 23.4531 30.032
70150 -45.5549 54.3731
70160 -66.8157 29.6904
70170 -72.4284 51.2668
70180 -24.2424 37.7908
70190 0.127223 39.8352
70200 0.718875 46.5495
70210 6.27093 31.6608
70220 22.7495 22.9532
70230 17.4166 51.2861
70240 47.9569 56.8177
70250 65.0521 48.3341
70260 19.3991 14.1571
70270 34.2829 -27.9286
70280 35.2016 7.90959
70290 43.1073 41.2446
70300 66.0101 24.7718
70310 40.6083 23.734
70320 57.019 -0.8015
70330 30.0764 -57.9068
70340 -3.28685 -58.512
70350 64.0576 -83.895
70360 70.811 -65.7051
70370 44.0515 -52.3112
70380 39.4501 -64.6377
70390 -3.50662 -90.6089
70400 -42.0735 -55.6278
70410 -51.3526 -66.2594
70420 -53.6843 -9.22709
70430 -78.805 24.072
70440 -114.264 -43.1693
70450 -49.7201 -108.867
70460 -28.9932 -86.4068
70470 -34.3322 -92.9768
70480 1.257 -103.27
70490 1.51848 -99.1885
70500 -12.1963 -107.647
70510 -50.8836 -118.519
70520 -19.666 -137.477
70530 -74.807 -137.064
70540 -85.8605 -92.4194
70550 -88.8371 -76.831
70560 -108.807 -69.0027
70570 -120.563 -56.6693
70580 -109.921 -27.2786
70590 -72.4837 -51.1309
70600 -32.5834 -97.4487
70610 -99.9112 -95.994
70620 -102.063 -124.129
70630 -47.43 -131.231
70640 -59.381 -132.978
70650 -79.6631 -144.738
70660 -27.3701 -101.068
70670 -30.3374 -117.335
70680 -12.4432 -97.794
70690 -20.1497 -80.5452
70700 -8.9988 -61.7817
70710 -32.0826 -59.1982
70720 -5.6047 -61.02
70730 -21.7375 -87.9984
70740 -14.6242 -60.4101
70750 -26.5025 -8.20522
70760 2.70757 -1.4105
70770 -1.84358 96.4156
70780 -46.2687 194.142
70790 -66.4103 175.165
70800 -17.1445 145.283
70810 16.4537 131.63
70820 5.97516 144.55
70830 15.5587 76.9631
70840 10.0924 9.22328
70850 22.1455 48.3025
70860 75.8936 72.4421
70870 23.7948 67.5407
70880 12.2052 104.365
70890 62.3167 165.596
70900 37.2712 159.152
70910 44.1236 110.76
70920 39.0183 132.034
70930 66.7096 106.528
70940 115.414 76.4653
70950 94.806 63.529
70960 130.648 94.9171
70970 134.926 58.1122
70980 135.566 -8.46649
70990 77.7845 44.0371
71000 79.9394 88.1288
71010 68.7811 19.0605
71020 4.72675 23.9151
71030 -22.6631 56.7635
71040 30.843 115.452
71050 -23.8086 73.3831
71060 -13.8113 84.158
71070 23.8489 97.3598
71080 -3.27226 71.9238
71090 5.96672 104.459
71100 23.024 109.099
71110 23.2643 18.4654
71120 24.7639 -29.9743
71130 39.1897 36.806
71140 -7.49847 21.1087
71150 -37.7405 32.475
71160 -46.8673 3.40251
71170 -26.7418 56.2761
71180 -43.6528 57.8663
71190 -10.6846 35.4681
71200 1.74351 94.9988
71210 10.763 100.549
71220 45.1766 14.7907
71230 39.1363 -19.354
71240 40.8876 2.60185
71250 54.5025 17.2283
71260 14.9341 -31.1272
71270 2.88318 -46.1358
71280 54.449 -44.1379
71290 61.019 18.091
71300 -3.50825 0.0227012
71310 1.04359 -14.9246
71320 24.8743 -41.3287
71330 -17.0874 -67.5185
71340 -22.4167 -129.311
71350 11.2932 -134.968
71360 3.33689 -154.32
71370 -3.96689 -101.554
71380 5.8134 -58.7525
71390 28.5816 -72.4029
71400 -26.7276 -34.3114
71410 -18.6398 19.4945
71420 31.5471 12.1023
71430 1.62377 -4.90279
71440 -21.1999 -10.8115
71450 8.89782 9.3545
71460 47.2532 -54.1841
71470 -4.84784 -48.9943
71480 -61.1142 -55.5515
71490 -48.4565 -68.3348
71500 14.4488 -73.9875
71510 24.293 -85.615
71520 45.5583 -69.324
71530 40.5938 -71.5968
71540 83.4809 -79.5551
71550 55.4942 -52.6432
71560 8.69144 -52.9969
71570 6.202 -47.2692
71580 21.3009 -47.4413
71590 34.9225 -22.7652
71600 27.9387 -67.4991
71610 -18.9126 -93.2505
71620 -56.9313 -122.68
71630 -89.14 -146.528
71640 -81.5324 -131.29
71650 -108.05 -116.703
71660 -119.525 -112.564
71670 -94.94 -71.2884
71680 -94.8511 -75.7949
71690 -62.1529 -21.0731
71700 -29.1562 -35.0819
71710 -53.9552 35.2228
71720 -59.7026 66.4111
71730 -70.2359 13.4012
71740 -63.3674 0.691838
71750 7.11788 -40.8673
71760 -21.8113 13.9898
71770 -25.6036 19.8612
71780 -38.3793 5.29319
71790 -31.083 -17.9736
71800 -48.4889 -45.0512
71810 -81.1185 -49.7765
71820 -47.4157 13.0188
71830 -0.678838 38.335
71840 -10.298 13.9619
71850 -42.2011 29.932
71860 -26.8767 49.7245
71870 -6.97622 33.7373
71880 21.123 30.7524
71890 -12.2061 74.1967
71900 -27.7909 111.665
71910 7.55224 79.3589
71920 51.8574 53.9423
71930 30.5519 94.4776
71940 21.9745 123.053
71950 6.83175 116.384
71960 12.4573 124.51
71970 69.9736 95.1384
71980 68.9046 92.3032
71990 19.871 59.1328
72000 24.1092 17.3756
72010 38.7231 16.8924
72020 53.1006 16.7408
72030 50.4719 8.07191
72040 49.5438 39.1151
72050 16.7739 58.9434
72060 38.8951 54.3159
72070 15.1448 24.5466
72080 31.9643 22.5253
72090 18.317 48.2043
72100 57.0028 63.6787
72110 43.2442 67.9754
72120 16.3693 58.4098
72130 23.9395 20.1494
72140 -15.1598 -19.5412
72150 7.87446 -12.563
72160 3.66452 -61.4845
72170 16.2942 -32.4883
72180 -42.9669 -21.1927
72190 -78.7126 19.358
72200 -62.861 64.7367
72210 -64.6566 91.8499
72220 -66.1154 83.3153
72230 -35.8947 64.2626
72240 -36.4738 62.8511
72250 -80.785 -1.08204
72260 -53.1449 -22.4395
72270 -22.4373 -20.7821
72280 43.3595 7.55356
72290 10.6736 16.201
72300 -43.8208 1.47142
72310 52.0913 8.60999
72320 47.9284 37.8928
72330 -30.7624 -5.75163
72340 -12.0672 -17.4851
72350 57.4292 -9.98729
72360 -12.7356 -54.0924
72370 -22.9277 -32.4196
72380 19.4026 -54.1621
72390 31.6613 -47.7028
72400 27.4532 -36.9956
72410 12.9217 -33.9398
72420 22.4144 -44.3835
72430 56.1217 -50.1499
72440 -7.86442 -42.8404
72450 -26.7334 -59.7955
72460 -10.5457 -47.2618
72470 -18.4334 -45.9461
72480 3.45747 9.89613
72490 -9.43345 -8.49622
72500 -20.1799 -47.1475
72510 -26.851 -72.5634
72520 -13.4422 -82.4742
72530 -11.6219 -124.493
72540 -3.67867 -104.564
72550 -25.7687 -54.1675
72560 -27.2568 9.40404
72570 -26.2637 -35.5091
72580 -10.4359 27.8912
72590 -3.42811 26.9534
72600 7.71233 22.6497
72610 -19.2696 10.4867
72620 0.495038 -6.66036
72630 0.27383 24.432
72640 55.6068 -17.1015
72650 54.9879 -42.7379
72660 45.0555 -82.5009
72670 88.503 -66.7206
72680 110.728 -54.3923
72690 95.5007 -49.9721
72700 55.9099 -12.4823
72710 26.6605 -19.5725
72720 -29.3089 35.1277
72730 -98.4948 56.3904
72740 -72.7007 2.86673
72750 -39.2741 1.32762
72760 -9.57398 20.8343
72770 -22.7669 1.37761
72780 -5.6605 -52.9092
72790 19.6318 -51.501
72800 6.05742 -53.5768
72810 -6.72025 -54.1416
72820 13.0638 9.89824
72830 37.7721 41.0687
72840 46.2147 27.909
72850 100.43 -6.84982
72860 72.7886 16.5749
72870 17.3978 18.4902
72880 19.0144 20.4316
72890 33.7158 36.9009
72900 -1.01364 13.727
72910 -18.4012 12.0708
72920 -2.38232 19.1263
72930 -0.5419 29.859
72940 -5.67529 69.3431
72950 -8.50852 48.9323
72960 23.7903 31.5682
72970 22.1143 37.7134
72980 38.5277 49.1154
72990 74.8509 67.8636
73000 59.8862 27.6191
73010 54.6736 2.45735
73020 68.2778 40.3946
73030 99.3784 42.8744
73040 98.0925 50.1883
73050 50.2862 62.5401
73060 -13.3391 24.6284
73070 14.0886 14.4301
73080 71.6425 102.069
73090 -10.2715 109.548
73100 -45.2056 97.397
73110 -47.3994 92.4169
73120 -45.7494 124.374
73130 -52.3186 93.448
73140 -103.844 91.1765
73150 -106.505 49.6238
73160 -53.5929 4.48175
73170 -64.9444 -31.751
73180 -117.217 -56.6285
73190 -146.993 -52.2063
73200 -110.522 -58.5284
73210 -70.2751 -19.767
73220 -36.7008 8.39337
73230 -53.4839 -18.9908
73240 -26.5273 -8.81197
73250 4.71689 10.9549
73260 56.902 34.0727
73270 30.8231 43.6516
73280 -48.2863 19.7647
73290 -66.017 -10.1016
73300 -40.4906 -60.2071
73310 -34.3286 -89.2833
73320 -27.314 -107.13
73330 -62.3552 -93.1534
73340 -33.5776 -84.1914
73350 -14.876 -123.215
73360 9.20363 -106.75
73370 -42.4115 -46.8487
73380 -57.7819 -35.4946
73390 -5.46391 -90.3711
73400 -18.4071 -92.7215
73410 2.83597 -79.7435
73420 -38.4485 -44.0883
73430 -47.1072 -42.1501
73440 18.7165 -38.4932
73450 12.8444 9.40766
73460 -69.3223 23.6661
73470 -29.0199 15.6068
73480 23.1958 73.3351
73490 -7.68931 112.933
73500 -8.55255 65.1866
73510 52.1946 21.1017
73520 79.1265 4.81887
73530 48.6274 11.5633
73540 53.2274 -18.9553
73550 56.8506 -90.1529
73560 8.144 -122.965
73570 -9.54833 -129.005
73580 1.13978 -129.82
73590 7.13366 -91.0199
73600 35.6327 -45.1485
73610 9.26013 -71.2101
73620 29.0824 -46.8002
73630 64.7694 -20.201
73640 20.8911 -21.3038
73650 -34.0362 -71.4912
73660 -95.0133 -37.4936
73670 -38.2774 -10.263
73680 -39.162 -9.12064
73690 -20.1445 -38.24
73700 -41.5663 -14.0757
73710 1.29447 -10.9126
73720 -0.0372131 3.59795
73730 -44.9403 7.89907
73740 2.21353 70.585
73750 22.7394 49.9851
73760 6.71527 31.373
73770 60.7746 13.7761
73780 103.261 -7.92781
73790 97.541 -1.80885
73800 42.7052 -3.42864
73810 19.6005 -50.3902
73820 51.8626 -45.3681
73830 -6.01881 15.7335
73840 -37.9716 77.2886
73850 -88.1558 60.0697
73860 -5.48153 72.9463
73870 -4.35598 64.7526
73880 55.9622 66.7516
73890 16.0491 26.3491
73900 41.92 59.5132
73910 59.3679 53.5218
73920 44.1227 52.599
73930 61.9595 35.1327
73940 76.7554 46.7215
73950 88.78 22.1127
73960 112.02 49.3501
73970 71.0326 58.0895
73980 14.7382 31.1672
73990 50.954 -33.4912
74000 73.2602 -54.0974
74010 65.0536 -51.6636
74020 36.4901 -36.3833
74030 33.1977 -33.2546
74040 48.3077 -12.7008
74050 106.249 -6.462
74060 100.507 -53.8517
74070 88.961 -9.88523
74080 75.1495 6.11167
74090 28.5504 17.7575
74100 -7.36544 17.0589
74110 -39.9388 82.2228
74120 -50.3414 64.4233
74130 -62.6773 62.5034
74140 -61.0366 48.0844
74150 -49.5197 81.8501
74160 -35.7363 80.6051
74170 -4.09195 105.923
74180 -6.0226 121.91
74190 -5.3867 129.241
74200 -32.5484 133.339
74210 -82.0152 78.4565
74220 -96.9749 89.031
74230 -19.6025 101.732
74240 -11.9784 75.8344
74250 -17.607 1.97947
74260 17.4328 -17.0204
74270 16.2154 -20.4657
74280 -19.0445 -3.90422
74290 -9.1574 -10.1533
74300 79.4538 36.2739
74310 43.7734 -7.17001
74320 -11.9979 -47.0552
74330 -30.659 22.7615
74340 19.5512 52.1308
74350 -1.86572 0.349956
74360 -5.92626 -16.1892
74370 -24.209 -41.0851
74380 -56.2131 -56.8012
74390 -34.0565 -104.794
74400 -46.1182 -116.606
74410 -43.001 -90.0337
74420 -42.6945 -95.6635
74430 -70.8744 -165.336
74440 -52.4237 -99.0459
74450 -79.7803 -19.382
74460 -93.1089 -17.9707
74470 -98.641 -24.5083
74480 -70.4112 -11.2579
74490 -111.052 -18.7121
74500 -81.092 6.40946
74510 -65.0867 -35.409
74520 -92.7387 -6.41677
74530 -106.491 -60.532
74540 -104.769 -50.4882
74550 -41.8377 -49.6399
74560 30.5397 -14.4171
74570 -7.43933 9.67644
74580 -22.3288 49.5931
74590 -40.1303 35.1843
74600 2.47959 33.7415
74610 3.23476 67.3984
74620 -34.7151 49.9063
74630 -45.5536 36.0096
74640 -30.7625 23.0904
74650 -58.0462 8.61354
74660 -56.7421 7.8992
74670 -2.97623 18.4662
74680 13.7872 17.3112
74690 -32.7005 59.5915
74700 -6.31984 72.6199
74710 25.1508 66.9436
74720 22.3532 51.8911
74730 -4.29477 38.2165
74740 -39.8984 0.722084
74750 -13.9467 -45.3319
74760 33.1439 20.8835
74770 53.571 29.8161
74780 84.7031 -14.355
74790 79.5024 26.0195
74800 93.1553 45.1773
74810 69.4148 0.879759
74820 40.2618 14.2662
74830 58.8247 11.5646
74840 49.5591 4.32777
74850 92.4431 21.6857
74860 59.0434 -29.2509
74870 -14.1123 -34.3931
74880 34.2626 -22.6662
74890 65.0266 -29.4875
74900 81.4166 -50.575
74910 84.2813 -14.8602
74920 147.374 -51.4561
74930 165.793 -75.1553
74940 92.1972 -63.6293
74950 63.0986 -81.9641
74960 43.0607 -96.2233
74970 -0.4891 -60.1413
74980 -42.8776 -42.1991
74990 -20.6903 -87.1012
75000 -10.1279 -61.8424
75010 -61.5662 -8.14432
75020 -10.3692 -22.392
75030 48.5531 -41.4368
75040 109.237 -35.0356
75050 49.8296 -42.4902
75060 26.7524 -36.6281
75070 55.2195 -29.5268
75080 44.2905 44.1329
75090 10.8819 44.0021
75100 0.843482 36.3443
75110 20.5764 -25.7269
75120 13.3795 20.2159
75130 15.1207 69.2506
75140 27.766 28.4761
75150 59.0703 49.8196
75160 15.0935 35.674
75170 -4.96747 16.361
75180 15.6179 -2.53016
75190 11.9441 19.6192
75200 -25.5885 -29.8853
75210 -41.9677 -53.834
75220 1.90447 -74.0959
75230 2.41983 -58.2531
75240 -8.49369 -48.5923
75250 54.3414 -49.1331
75260 20.6267 -14.1299
75270 11.802 3.34701
75280 32.4739 6.89739
75290 16.3601 13.8884
75300 -36.635 32.9932
75310 4.95286 42.1886
75320 -14.7422 27.7336
75330 -46.1818 22.2077
75340 -58.2873 11.2521
75350 -54.1657 7.86973
75360 -58.0755 -20.3553
75370 -91.9487 -78.5452
75380 -83.1254 -52.0048
75390 -13.709 -56.8264
75400 0.173134 -70.1036
75410 -20.9673 -14.3598
75420 -11.0305 -25.7736
75430 -40.598 -15.1991
75440 -52.3588 17.0669
75450 -19.7208 28.9608
75460 -9.23436 -9.12812
75470 -17.1609 -22.0265
75480 -26.8912 7.21877
75490 11.4637 -15.9433
75500 -1.60034 -23.3445
75510 -37.9876 -11.4619
75520 -28.7991 -21.4408
75530 -34.3712 0.518021
75540 -56.3933 11.5222
75550 -62.2167 34.6553
75560 -23.1733 72.3132
75570 6.08264 23.0556
75580 -1.6629 47.908
75590 -6.79978 89.9076
75600 -24.2041 49.7017
75610 -21.7626 3.46223
75620 -71.4617 11.189
75630 -16.9366 29.4821
75640 -3.80742 35.4498
75650 -37.4816 67.3375
75660 -78.775 58.1279
75670 -80.4684 26.1632
75680 -59.0211 -25.3558
75690 -41.3133 20.348
75700 -26.5942 28.392
75710 -28.7956 22.2205
75720 -55.4903 54.9982
75730 -55.1243 97.5098
75740 -42.1727 86.7632
75750 -83.8834 91.233
75760 -147.704 49.8901
75770 -51.6065 14.2673
75780 -69.4442 8.76935
75790 -128.705 27.6027
75800 -82.8813 3.61832
75810 -39.4466 49.0132
75820 -34.0777 68.392
75830 23.5535 93.8142
75840 34.8665 38.5672
75850 23.4479 18.2395
75860 34.9841 20.5703
75870 -20.7373 56.5026
75880 -14.0723 40.9312
75890 18.0377 50.4566
75900 44.0878 58.6478
75910 62.8472 31.1234
75920 47.682 11.9384
75930 27.9468 16.2285
75940 49.8134 20.5991
75950 29.5174 9.85754
75960 10.3737 15.0482
75970 40.1226 70.857
75980 54.773 42.6213
75990 62.8172 32.2336
76000 31.3004 -24.984
76010 76.0674 -9.48953
76020 45.7905 18.9736
76030 19.5445 2.2837
76040 52.0237 2.66735
76050 60.9718 35.2886
76060 60.1718 29.8572
76070 114.823 19.342
76080 155.467 -5.71447
76090 104.313 -7.2063
76100 68.1644 -13.0435
76110 32.065 1.38292
76120 27.9575 3.225
76130 9.60228 -59.9835
76140 7.69557 -80.5326
76150 54.9071 -34.4947
76160 12.0029 -51.9303
76170 15.0354 -141.753
76180 4.25056 -177.322
76190 53.7822 -132.064
76200 70.3983 -146.376
76210 28.2694 -118.181
76220 56.3399 -110.03
76230 99.7509 -118.64
76240 109.358 -114.205
76250 70.8364 -105.558
76260 51.1921 -94.4148
76270 61.3398 -120.184
76280 76.7912 -106.947
76290 94.3114 -33.1347
76300 65.4298 -60.6838
76310 53.3033 -101.152
76320 49.3789 -101.327
76330 78.7783 -95.5425
76340 80.6914 -73.3465
76350 43.0524 -46.5106
76360 4.18077 -0.752992
76370 4.40393 -38.8663
76380 -30.8196 -58.7536
76390 -62.6663 -42.5578
